time,proportion
36218,0.741582492
36219,0.741582492
36220,0.741582492
36221,0.741582492
36222,0.741582492
36223,0.741582492
36224,0.741582492
36225,0.741582492
36226,0.741582492
36227,0.741582492
36228,0.741582492
36229,0.741582492
36230,0.741582492
36231,0.741582492
36232,0.741582492
36233,0.741582492
36234,0.741582492
36235,0.741582492
36236,0.741582492
36237,0.741582492
36238,0.741582492
36239,0.741582492
36240,0.741582492
36241,0.741582492
36242,0.741582492
36243,0.741582492
36244,0.741582492
36245,0.741582492
36246,0.741582492
36247,0.741582492
36248,0.741582492
36249,0.741582492
36250,0.741582492
36251,0.741582492
36252,0.741582492
36253,0.741582492
36254,0.741582492
36255,0.741582492
36256,0.741582492
36257,0.741582492
36258,0.741582492
36259,0.741582492
36260,0.742143659
36261,0.742143659
36262,0.742143659
36263,0.742143659
36264,0.742143659
36265,0.742143659
36266,0.742143659
36267,0.742143659
36268,0.742143659
36269,0.742143659
36270,0.742143659
36271,0.742143659
36272,0.742143659
36273,0.742143659
36274,0.742143659
36275,0.742143659
36276,0.742143659
36277,0.742143659
36278,0.742143659
36279,0.742143659
36280,0.742143659
36281,0.742143659
36282,0.742143659
36283,0.742143659
36284,0.742143659
36285,0.742143659
36286,0.742143659
36287,0.742143659
36288,0.742143659
36289,0.742143659
36290,0.742143659
36291,0.742143659
36292,0.742143659
36293,0.742143659
36294,0.742143659
36295,0.742143659
36296,0.742143659
36297,0.742143659
36298,0.742143659
36299,0.742143659
36300,0.742143659
36301,0.742143659
36302,0.742143659
36303,0.742143659
36304,0.742143659
36305,0.742143659
36306,0.742143659
36307,0.742143659
36308,0.742143659
36309,0.742143659
36310,0.742424242
36311,0.742424242
36312,0.742424242
36313,0.742424242
36314,0.742424242
36315,0.742424242
36316,0.742424242
36317,0.742424242
36318,0.742424242
36319,0.742424242
36320,0.742424242
36321,0.742424242
36322,0.742424242
36323,0.742424242
36324,0.742424242
36325,0.742424242
36326,0.742424242
36327,0.742424242
36328,0.742424242
36329,0.742424242
36330,0.742424242
36331,0.742424242
36332,0.742424242
36333,0.742424242
36334,0.742424242
36335,0.742424242
36336,0.742424242
36337,0.742424242
36338,0.742424242
36339,0.742424242
36340,0.742424242
36341,0.742424242
36342,0.742424242
36343,0.742424242
36344,0.742424242
36345,0.742424242
36346,0.742424242
36347,0.742424242
36348,0.742424242
36349,0.742424242
36350,0.742424242
36351,0.742424242
36352,0.742424242
36353,0.742424242
36354,0.742424242
36355,0.742424242
36356,0.742424242
36357,0.742424242
36358,0.742424242
36359,0.742424242
36360,0.742424242
36361,0.742424242
36362,0.742424242
36363,0.742424242
36364,0.742424242
36365,0.742424242
36366,0.742424242
36367,0.742424242
36368,0.742424242
36369,0.742424242
36370,0.742424242
36371,0.742424242
36372,0.742424242
36373,0.742424242
36374,0.742424242
36375,0.742424242
36376,0.742424242
36377,0.742424242
36378,0.742424242
36379,0.742424242
36380,0.742424242
36381,0.742424242
36382,0.742424242
36383,0.742424242
36384,0.742424242
36385,0.742424242
36386,0.742424242
36387,0.742424242
36388,0.742424242
36389,0.742424242
36390,0.742424242
36391,0.742424242
36392,0.742424242
36393,0.742424242
36394,0.742424242
36395,0.742424242
36396,0.742424242
36397,0.742424242
36398,0.742424242
36399,0.742424242
36400,0.742424242
36401,0.742424242
36402,0.742424242
36403,0.742424242
36404,0.742424242
36405,0.742424242
36406,0.742424242
36407,0.742424242
36408,0.742424242
36409,0.742424242
36410,0.742424242
36411,0.742424242
36412,0.742424242
36413,0.742424242
36414,0.742424242
36415,0.742424242
36416,0.742424242
36417,0.742424242
36418,0.742424242
36419,0.742424242
36420,0.742424242
36421,0.742424242
36422,0.742424242
36423,0.742424242
36424,0.742424242
36425,0.742424242
36426,0.742424242
36427,0.742424242
36428,0.742424242
36429,0.742424242
36430,0.742424242
36431,0.742424242
36432,0.742424242
36433,0.742424242
36434,0.742424242
36435,0.742424242
36436,0.742424242
36437,0.742424242
36438,0.742424242
36439,0.742424242
36440,0.742424242
36441,0.742424242
36442,0.742424242
36443,0.742424242
36444,0.742424242
36445,0.742424242
36446,0.742424242
36447,0.742424242
36448,0.742424242
36449,0.742424242
36450,0.742424242
36451,0.742424242
36452,0.742424242
36453,0.742424242
36454,0.742424242
36455,0.742424242
36456,0.742424242
36457,0.742424242
36458,0.742424242
36459,0.742424242
36460,0.742424242
36461,0.742424242
36462,0.742424242
36463,0.742424242
36464,0.742424242
36465,0.742424242
36466,0.742424242
36467,0.742424242
36468,0.742424242
36469,0.742424242
36470,0.742424242
36471,0.742424242
36472,0.742424242
36473,0.742424242
36474,0.742424242
36475,0.742424242
36476,0.742424242
36477,0.742424242
36478,0.742424242
36479,0.742424242
36480,0.742424242
36481,0.742424242
36482,0.742424242
36483,0.742424242
36484,0.742424242
36485,0.742424242
36486,0.742424242
36487,0.742424242
36488,0.742424242
36489,0.742424242
36490,0.742424242
36491,0.742424242
36492,0.742424242
36493,0.742424242
36494,0.742424242
36495,0.742424242
36496,0.742424242
36497,0.742424242
36498,0.742424242
36499,0.742424242
36500,0.742424242
36501,0.742424242
36502,0.742424242
36503,0.742424242
36504,0.742424242
36505,0.742424242
36506,0.742424242
36507,0.742424242
36508,0.742424242
36509,0.742424242
36510,0.742424242
36511,0.742424242
36512,0.742424242
36513,0.742424242
36514,0.742424242
36515,0.742424242
36516,0.742424242
36517,0.742424242
36518,0.742424242
36519,0.742424242
36520,0.742424242
36521,0.742424242
36522,0.742424242
36523,0.742424242
36524,0.742424242
36525,0.742424242
36526,0.742424242
36527,0.742424242
36528,0.742424242
36529,0.742424242
36530,0.742424242
36531,0.742424242
36532,0.742424242
36533,0.742424242
36534,0.742424242
36535,0.742424242
36536,0.742424242
36537,0.742424242
36538,0.742424242
36539,0.742424242
36540,0.742424242
36541,0.742424242
36542,0.742424242
36543,0.742424242
36544,0.742424242
36545,0.742424242
36546,0.742424242
36547,0.742424242
36548,0.742424242
36549,0.742424242
36550,0.742424242
36551,0.742424242
36552,0.742424242
36553,0.742424242
36554,0.742424242
36555,0.742424242
36556,0.742424242
36557,0.742424242
36558,0.742424242
36559,0.742424242
36560,0.742424242
36561,0.742424242
36562,0.742424242
36563,0.742424242
36564,0.742424242
36565,0.742424242
36566,0.742424242
36567,0.742424242
36568,0.742424242
36569,0.742424242
36570,0.742424242
36571,0.742424242
36572,0.742424242
36573,0.742424242
36574,0.742424242
36575,0.742424242
36576,0.742424242
36577,0.742424242
36578,0.742424242
36579,0.742424242
36580,0.742424242
36581,0.742424242
36582,0.742424242
36583,0.742424242
36584,0.742424242
36585,0.742424242
36586,0.742424242
36587,0.742424242
36588,0.742424242
36589,0.742424242
36590,0.742424242
36591,0.742424242
36592,0.742424242
36593,0.742424242
36594,0.742424242
36595,0.742424242
36596,0.742424242
36597,0.742424242
36598,0.742424242
36599,0.742424242
36600,0.742424242
36601,0.742424242
36602,0.742424242
36603,0.742424242
36604,0.742424242
36605,0.742424242
36606,0.742424242
36607,0.742424242
36608,0.742424242
36609,0.742424242
36610,0.742424242
36611,0.742424242
36612,0.742424242
36613,0.742424242
36614,0.742424242
36615,0.742424242
36616,0.742424242
36617,0.742424242
36618,0.742424242
36619,0.742424242
36620,0.742424242
36621,0.742424242
36622,0.742424242
36623,0.742424242
36624,0.742424242
36625,0.742424242
36626,0.742424242
36627,0.742424242
36628,0.742424242
36629,0.742424242
36630,0.742424242
36631,0.742424242
36632,0.742424242
36633,0.742424242
36634,0.742424242
36635,0.742424242
36636,0.742424242
36637,0.742424242
36638,0.742424242
36639,0.742424242
36640,0.742424242
36641,0.742424242
36642,0.742424242
36643,0.742424242
36644,0.742424242
36645,0.742424242
36646,0.742424242
36647,0.742424242
36648,0.742424242
36649,0.742424242
36650,0.742424242
36651,0.742424242
36652,0.742424242
36653,0.742424242
36654,0.742424242
36655,0.742424242
36656,0.742424242
36657,0.742424242
36658,0.742424242
36659,0.742424242
36660,0.742424242
36661,0.742424242
36662,0.742424242
36663,0.742424242
36664,0.742424242
36665,0.742424242
36666,0.742424242
36667,0.742424242
36668,0.742424242
36669,0.742424242
36670,0.742424242
36671,0.742424242
36672,0.742424242
36673,0.742424242
36674,0.742424242
36675,0.742424242
36676,0.742424242
36677,0.742424242
36678,0.742424242
36679,0.742424242
36680,0.742424242
36681,0.742424242
36682,0.742424242
36683,0.742424242
36684,0.742424242
36685,0.742424242
36686,0.742424242
36687,0.742424242
36688,0.742424242
36689,0.742424242
36690,0.742424242
36691,0.742424242
36692,0.742424242
36693,0.742424242
36694,0.742424242
36695,0.742424242
36696,0.742424242
36697,0.742424242
36698,0.742424242
36699,0.742424242
36700,0.742424242
36701,0.742424242
36702,0.742424242
36703,0.742424242
36704,0.742424242
36705,0.742424242
36706,0.742424242
36707,0.742424242
36709,0.742424242
36710,0.742424242
36711,0.742424242
36712,0.742424242
36713,0.742424242
36714,0.742424242
36715,0.742424242
36716,0.742424242
36717,0.742424242
36718,0.742424242
36719,0.742424242
36720,0.742424242
36722,0.742424242
36723,0.742424242
36724,0.742424242
36725,0.742424242
36726,0.742424242
36727,0.742424242
36728,0.742424242
36729,0.742424242
36730,0.742424242
36731,0.742424242
36732,0.742424242
36733,0.742424242
36734,0.742424242
36735,0.742424242
36736,0.742424242
36737,0.742424242
36738,0.742424242
36739,0.742424242
36740,0.742424242
36741,0.742424242
36742,0.742424242
36743,0.742424242
36744,0.742424242
36745,0.742424242
36746,0.742424242
36747,0.742424242
36748,0.742424242
36749,0.742424242
36750,0.742424242
36751,0.742424242
36752,0.742424242
36753,0.742424242
36754,0.742424242
36756,0.742424242
36757,0.742424242
36758,0.742424242
36759,0.742424242
36761,0.742424242
36762,0.742424242
36763,0.742424242
36764,0.742424242
36765,0.742424242
36766,0.742424242
36767,0.742424242
36768,0.742424242
36769,0.742424242
36770,0.742424242
36771,0.742424242
36772,0.742424242
36773,0.742424242
36775,0.742424242
36776,0.742424242
36777,0.742424242
36778,0.742424242
36779,0.742424242
36780,0.742424242
36781,0.742424242
36782,0.742424242
36783,0.742424242
36784,0.742424242
36785,0.742424242
36786,0.742424242
36787,0.742424242
36789,0.742424242
36790,0.742424242
36791,0.742424242
36792,0.742424242
36793,0.742424242
36794,0.742424242
36796,0.742424242
36797,0.742424242
36798,0.742424242
36799,0.742424242
36800,0.742424242
36801,0.742424242
36803,0.742424242
36804,0.742424242
36805,0.742424242
36806,0.742424242
36807,0.742424242
36808,0.742424242
36810,0.742424242
36811,0.742424242
36812,0.742424242
36813,0.742424242
36814,0.742424242
36815,0.742424242
36816,0.742424242
36817,0.742424242
36818,0.742424242
36819,0.742424242
36820,0.742424242
36821,0.742424242
36822,0.742424242
36823,0.742424242
36824,0.742424242
36825,0.742424242
36826,0.742424242
36827,0.742424242
36829,0.742424242
36830,0.742424242
36833,0.742424242
36834,0.742424242
36835,0.742424242
36836,0.742424242
36837,0.742424242
36839,0.742424242
36840,0.742424242
36841,0.742424242
36842,0.742424242
36843,0.742424242
36844,0.742424242
36845,0.742424242
36846,0.742424242
36847,0.742424242
36848,0.742424242
36849,0.742424242
36850,0.742424242
36851,0.742424242
36852,0.742424242
36853,0.742424242
36854,0.742424242
36855,0.742424242
36856,0.742424242
36857,0.742424242
36858,0.742424242
36859,0.742424242
36860,0.742704826
36861,0.742704826
36862,0.742704826
36863,0.742704826
36864,0.742704826
36865,0.742704826
36866,0.742704826
36867,0.742704826
36868,0.742704826
36869,0.742704826
36870,0.742704826
36871,0.742704826
36872,0.742704826
36873,0.742704826
36874,0.742704826
36875,0.742704826
36876,0.742704826
36877,0.742704826
36878,0.742704826
36879,0.742704826
36880,0.742704826
36881,0.742704826
36882,0.742704826
36883,0.742704826
36884,0.742704826
36885,0.742704826
36886,0.742704826
36887,0.742704826
36888,0.742704826
36889,0.742704826
36890,0.742704826
36891,0.742704826
36893,0.742704826
36894,0.742704826
36896,0.742704826
36897,0.742704826
36898,0.742704826
36899,0.742704826
36900,0.742704826
36901,0.742704826
36903,0.742704826
36904,0.742704826
36905,0.742704826
36906,0.742704826
36907,0.742704826
36908,0.742704826
36909,0.742704826
36910,0.742704826
36911,0.742704826
36912,0.742704826
36913,0.742704826
36914,0.742704826
36915,0.742704826
36916,0.742704826
36917,0.742704826
36918,0.742704826
36919,0.742704826
36921,0.742704826
36922,0.742704826
36923,0.742704826
36924,0.742704826
36925,0.742704826
36926,0.742704826
36927,0.742704826
36928,0.742704826
36929,0.742704826
36930,0.742704826
36931,0.742704826
36932,0.742704826
36933,0.742704826
36934,0.742704826
36935,0.742704826
36936,0.742704826
36937,0.742704826
36938,0.742704826
36939,0.742704826
36940,0.742704826
36942,0.742704826
36943,0.742704826
36944,0.742704826
36945,0.742704826
36946,0.742704826
36947,0.742704826
36949,0.742704826
36950,0.742704826
36951,0.742704826
36952,0.742704826
36953,0.742704826
36955,0.742704826
36956,0.742704826
36957,0.742704826
36958,0.742704826
36959,0.742704826
36960,0.742704826
36961,0.742704826
36963,0.742704826
36964,0.742704826
36965,0.742704826
36966,0.742704826
36967,0.742704826
36968,0.742704826
36969,0.742704826
36970,0.742704826
36971,0.742704826
36972,0.742704826
36973,0.742704826
36974,0.742704826
36975,0.742704826
36976,0.742704826
36977,0.742704826
36978,0.742704826
36979,0.742704826
36980,0.742704826
36981,0.742704826
36982,0.742704826
36983,0.742704826
36984,0.742704826
36985,0.742704826
36986,0.742704826
36987,0.742704826
36988,0.742704826
36989,0.742704826
36990,0.742704826
36991,0.742704826
36992,0.742704826
36993,0.742704826
36994,0.742704826
36995,0.742704826
36996,0.742704826
36998,0.742704826
36999,0.742704826
37000,0.742704826
37001,0.742704826
37002,0.742704826
37003,0.742704826
37004,0.742704826
37006,0.742704826
37007,0.742704826
37009,0.742704826
37010,0.742704826
37011,0.742704826
37012,0.742704826
37013,0.742704826
37014,0.742704826
37015,0.742704826
37018,0.742704826
37019,0.742704826
37021,0.742704826
37025,0.742704826
37026,0.742704826
37028,0.742704826
37029,0.742704826
37032,0.742704826
37033,0.742704826
37034,0.742704826
37035,0.742704826
37036,0.742704826
37037,0.742704826
37039,0.742704826
37040,0.742704826
37041,0.742704826
37042,0.742704826
37043,0.742704826
37046,0.742704826
37047,0.742704826
37049,0.742704826
37050,0.742704826
37053,0.742704826
37054,0.742704826
37056,0.742704826
37057,0.742704826
37059,0.742704826
37060,0.742704826
37061,0.742704826
37063,0.742704826
37065,0.742704826
37066,0.742704826
37068,0.742704826
37069,0.742704826
37070,0.742704826
37071,0.742704826
37072,0.742704826
37074,0.742704826
37075,0.742704826
37077,0.742704826
37078,0.742704826
37079,0.742704826
37081,0.742704826
37084,0.742704826
37085,0.742704826
37087,0.742704826
37089,0.742704826
37090,0.74298541
37091,0.74298541
37092,0.74298541
37095,0.74298541
37096,0.74298541
37097,0.74298541
37099,0.74298541
37101,0.74298541
37102,0.74298541
37103,0.74298541
37106,0.74298541
37107,0.74298541
37109,0.74298541
37110,0.74298541
37113,0.74298541
37114,0.74298541
37115,0.74298541
37116,0.74298541
37117,0.74298541
37119,0.74298541
37120,0.74298541
37121,0.74298541
37122,0.74298541
37123,0.74298541
37124,0.74298541
37126,0.74298541
37127,0.74298541
37129,0.74298541
37130,0.74298541
37131,0.74298541
37132,0.74298541
37133,0.74298541
37134,0.74298541
37135,0.74298541
37136,0.74298541
37137,0.74298541
37138,0.74298541
37139,0.74298541
37140,0.74298541
37141,0.74298541
37143,0.74298541
37144,0.74298541
37145,0.74298541
37146,0.74298541
37147,0.74298541
37148,0.74298541
37149,0.74298541
37150,0.74298541
37151,0.74298541
37152,0.74298541
37153,0.74298541
37154,0.74298541
37155,0.74298541
37157,0.74298541
37158,0.74298541
37159,0.74298541
37160,0.74298541
37161,0.74298541
37162,0.74298541
37163,0.74298541
37164,0.74298541
37165,0.74298541
37166,0.74298541
37167,0.74298541
37169,0.74298541
37171,0.74298541
37172,0.74298541
37173,0.74298541
37174,0.74298541
37175,0.74298541
37176,0.74298541
37177,0.74298541
37179,0.74298541
37180,0.74298541
37181,0.74298541
37182,0.74298541
37184,0.74298541
37187,0.74298541
37188,0.74298541
37189,0.74298541
37190,0.74298541
37191,0.74298541
37193,0.74298541
37194,0.74298541
37195,0.74298541
37196,0.74298541
37198,0.74298541
37199,0.74298541
37201,0.74298541
37202,0.74298541
37203,0.74298541
37205,0.74298541
37206,0.74298541
37207,0.74298541
37208,0.74298541
37209,0.74298541
37210,0.74298541
37212,0.74298541
37213,0.74298541
37214,0.74298541
37215,0.74298541
37216,0.74298541
37217,0.74298541
37219,0.74298541
37220,0.743265993
37221,0.743265993
37223,0.743265993
37224,0.743265993
37227,0.743265993
37228,0.743265993
37230,0.743265993
37231,0.743265993
37232,0.743265993
37233,0.743265993
37234,0.743265993
37235,0.743265993
37237,0.743265993
37238,0.743265993
37239,0.743265993
37240,0.743546577
37241,0.743546577
37242,0.743546577
37243,0.743546577
37244,0.743546577
37245,0.743546577
37246,0.743546577
37247,0.743546577
37248,0.743546577
37249,0.743546577
37250,0.743546577
37251,0.743546577
37252,0.743546577
37254,0.743546577
37255,0.743546577
37256,0.743546577
37257,0.743546577
37258,0.743546577
37259,0.743546577
37261,0.743546577
37262,0.743546577
37263,0.743546577
37264,0.743546577
37265,0.743546577
37266,0.743546577
37267,0.743546577
37268,0.743546577
37269,0.743546577
37270,0.743546577
37271,0.743546577
37272,0.743546577
37274,0.743546577
37275,0.743546577
37276,0.743546577
37277,0.743546577
37278,0.743546577
37279,0.743546577
37280,0.744107744
37281,0.744107744
37282,0.744107744
37283,0.744107744
37284,0.744107744
37285,0.744107744
37286,0.744107744
37287,0.744107744
37288,0.744107744
37289,0.744107744
37290,0.744107744
37291,0.744107744
37292,0.744107744
37293,0.744107744
37295,0.744107744
37296,0.744107744
37297,0.744107744
37298,0.744107744
37299,0.744107744
37300,0.744107744
37301,0.744107744
37302,0.744107744
37304,0.744107744
37305,0.744107744
37306,0.744107744
37307,0.744107744
37308,0.744107744
37309,0.744107744
37311,0.744107744
37313,0.744107744
37314,0.744107744
37315,0.744107744
37316,0.744107744
37317,0.744107744
37318,0.744107744
37319,0.744107744
37320,0.744388328
37321,0.744388328
37322,0.744388328
37323,0.744388328
37324,0.744388328
37325,0.744388328
37326,0.744388328
37327,0.744388328
37328,0.744388328
37329,0.744388328
37330,0.744388328
37331,0.744388328
37332,0.744388328
37333,0.744388328
37334,0.744388328
37335,0.744388328
37336,0.744388328
37337,0.744388328
37338,0.744388328
37339,0.744388328
37340,0.744388328
37341,0.744388328
37342,0.744388328
37343,0.744388328
37344,0.744388328
37345,0.744388328
37346,0.744388328
37347,0.744388328
37348,0.744388328
37349,0.744388328
37350,0.744388328
37351,0.744388328
37352,0.744388328
37353,0.744388328
37354,0.744388328
37355,0.744388328
37356,0.744388328
37357,0.744388328
37358,0.744388328
37359,0.744388328
37360,0.744668911
37361,0.744668911
37362,0.744668911
37363,0.744668911
37364,0.744668911
37365,0.744668911
37366,0.744668911
37367,0.744668911
37368,0.744668911
37369,0.744668911
37370,0.744949495
37371,0.744949495
37372,0.744949495
37373,0.744949495
37374,0.744949495
37375,0.744949495
37376,0.744949495
37377,0.744949495
37378,0.744949495
37379,0.744949495
37380,0.744949495
37381,0.744949495
37382,0.744949495
37383,0.744949495
37384,0.744949495
37385,0.744949495
37386,0.744949495
37387,0.744949495
37388,0.744949495
37389,0.744949495
37390,0.744949495
37391,0.744949495
37392,0.744949495
37393,0.744949495
37394,0.744949495
37395,0.744949495
37396,0.744949495
37397,0.744949495
37398,0.744949495
37399,0.744949495
37400,0.744949495
37401,0.744949495
37402,0.744949495
37403,0.744949495
37404,0.744949495
37405,0.744949495
37406,0.744949495
37407,0.744949495
37408,0.744949495
37409,0.744949495
37410,0.744949495
37411,0.744949495
37412,0.744949495
37413,0.744949495
37414,0.744949495
37415,0.744949495
37416,0.744949495
37417,0.744949495
37418,0.744949495
37419,0.744949495
37420,0.744949495
37421,0.744949495
37422,0.744949495
37423,0.744949495
37424,0.744949495
37425,0.744949495
37426,0.744949495
37427,0.744949495
37428,0.744949495
37429,0.744949495
37430,0.744949495
37431,0.744949495
37432,0.744949495
37433,0.744949495
37434,0.744949495
37435,0.744949495
37436,0.744949495
37437,0.744949495
37438,0.744949495
37439,0.744949495
37440,0.744949495
37441,0.744949495
37442,0.744949495
37443,0.744949495
37444,0.744949495
37445,0.744949495
37446,0.744949495
37447,0.744949495
37448,0.744949495
37449,0.744949495
37450,0.745230079
37451,0.745230079
37452,0.745230079
37453,0.745230079
37454,0.745230079
37455,0.745230079
37456,0.745230079
37457,0.745230079
37458,0.745230079
37459,0.745230079
37460,0.745230079
37461,0.745230079
37462,0.745230079
37463,0.745230079
37464,0.745230079
37465,0.745230079
37466,0.745230079
37467,0.745230079
37468,0.745230079
37469,0.745230079
37470,0.745230079
37471,0.745230079
37472,0.745230079
37473,0.745230079
37474,0.745230079
37475,0.745230079
37476,0.745230079
37477,0.745230079
37478,0.745230079
37479,0.745230079
37480,0.745230079
37481,0.745230079
37482,0.745230079
37483,0.745230079
37484,0.745230079
37485,0.745230079
37486,0.745230079
37487,0.745230079
37488,0.745230079
37489,0.745230079
37490,0.745510662
37491,0.745510662
37492,0.745510662
37493,0.745510662
37494,0.745510662
37495,0.745510662
37496,0.745510662
37497,0.745510662
37498,0.745510662
37499,0.745510662
37500,0.745791246
37501,0.745791246
37502,0.745791246
37503,0.745791246
37504,0.745791246
37505,0.745791246
37506,0.745791246
37507,0.745791246
37508,0.745791246
37509,0.745791246
37510,0.745791246
37511,0.745791246
37512,0.745791246
37513,0.745791246
37514,0.745791246
37515,0.745791246
37516,0.745791246
37517,0.745791246
37518,0.745791246
37519,0.745791246
37520,0.745791246
37521,0.745791246
37522,0.745791246
37523,0.745791246
37524,0.745791246
37525,0.745791246
37526,0.745791246
37527,0.745791246
37528,0.745791246
37529,0.745791246
37530,0.746071829
37531,0.746071829
37532,0.746071829
37533,0.746071829
37534,0.746071829
37535,0.746071829
37536,0.746071829
37537,0.746071829
37538,0.746071829
37539,0.746071829
37540,0.746352413
37541,0.746352413
37542,0.746352413
37543,0.746352413
37544,0.746352413
37545,0.746352413
37546,0.746352413
37547,0.746352413
37548,0.746352413
37549,0.746352413
37550,0.746352413
37551,0.746352413
37552,0.746352413
37553,0.746352413
37554,0.746352413
37555,0.746352413
37556,0.746352413
37557,0.746352413
37558,0.746352413
37559,0.746352413
37560,0.746352413
37561,0.746352413
37562,0.746352413
37563,0.746352413
37564,0.746352413
37565,0.746352413
37566,0.746352413
37567,0.746352413
37568,0.746352413
37569,0.746352413
37570,0.746632997
37571,0.746632997
37572,0.746632997
37573,0.746632997
37574,0.746632997
37575,0.746632997
37576,0.746632997
37577,0.746632997
37578,0.746632997
37579,0.746632997
37580,0.74691358
37581,0.74691358
37582,0.74691358
37583,0.74691358
37584,0.74691358
37585,0.74691358
37586,0.74691358
37587,0.74691358
37588,0.74691358
37589,0.74691358
37590,0.747194164
37591,0.747194164
37592,0.747194164
37593,0.747194164
37594,0.747194164
37595,0.747194164
37596,0.747194164
37597,0.747194164
37598,0.747194164
37599,0.747194164
37600,0.747755331
37601,0.747755331
37602,0.747755331
37603,0.747755331
37604,0.747755331
37605,0.747755331
37606,0.747755331
37607,0.747755331
37608,0.747755331
37609,0.747755331
37610,0.747755331
37611,0.747755331
37612,0.747755331
37613,0.747755331
37614,0.747755331
37615,0.747755331
37616,0.747755331
37617,0.747755331
37618,0.747755331
37619,0.747755331
37620,0.748035915
37621,0.748035915
37622,0.748035915
37623,0.748035915
37624,0.748035915
37625,0.748035915
37626,0.748035915
37627,0.748035915
37628,0.748035915
37629,0.748035915
37630,0.748035915
37631,0.748035915
37632,0.748035915
37633,0.748035915
37634,0.748035915
37635,0.748035915
37636,0.748035915
37637,0.748035915
37638,0.748035915
37639,0.748035915
37640,0.748316498
37641,0.748316498
37642,0.748316498
37643,0.748316498
37644,0.748316498
37645,0.748316498
37646,0.748316498
37647,0.748316498
37648,0.748316498
37649,0.748316498
37650,0.748877666
37651,0.748877666
37652,0.748877666
37653,0.748877666
37654,0.748877666
37655,0.748877666
37656,0.748877666
37657,0.748877666
37658,0.748877666
37659,0.748877666
37660,0.748877666
37661,0.748877666
37662,0.748877666
37663,0.748877666
37664,0.748877666
37665,0.748877666
37666,0.748877666
37667,0.748877666
37668,0.748877666
37669,0.748877666
37670,0.748877666
37671,0.748877666
37672,0.748877666
37673,0.748877666
37674,0.748877666
37675,0.748877666
37676,0.748877666
37677,0.748877666
37678,0.748877666
37679,0.748877666
37680,0.749438833
37681,0.749438833
37682,0.749438833
37683,0.749438833
37684,0.749438833
37685,0.749438833
37686,0.749438833
37687,0.749438833
37688,0.749438833
37689,0.749438833
37690,0.749438833
37691,0.749438833
37692,0.749438833
37693,0.749438833
37694,0.749438833
37695,0.749438833
37696,0.749438833
37697,0.749438833
37698,0.749438833
37699,0.749438833
37700,0.749438833
37701,0.749438833
37702,0.749438833
37703,0.749438833
37704,0.749438833
37705,0.749438833
37706,0.749438833
37707,0.749438833
37708,0.749438833
37709,0.749438833
37710,0.749438833
37711,0.749438833
37712,0.749438833
37713,0.749438833
37714,0.749438833
37715,0.749438833
37716,0.749438833
37717,0.749438833
37718,0.749438833
37719,0.749438833
37720,0.749438833
37721,0.749438833
37722,0.749438833
37723,0.749438833
37724,0.749438833
37725,0.749438833
37726,0.749438833
37727,0.749438833
37728,0.749438833
37729,0.749438833
37730,0.749438833
37731,0.749438833
37732,0.749438833
37733,0.749438833
37734,0.749438833
37735,0.749438833
37736,0.749438833
37737,0.749438833
37738,0.749438833
37739,0.749438833
37740,0.749438833
37741,0.749438833
37742,0.749438833
37743,0.749438833
37744,0.749438833
37745,0.749438833
37746,0.749438833
37747,0.749438833
37748,0.749438833
37749,0.749438833
37750,0.749438833
37751,0.749438833
37752,0.749438833
37753,0.749438833
37754,0.749438833
37755,0.749438833
37756,0.749438833
37757,0.749438833
37758,0.749438833
37759,0.749438833
37760,0.749438833
37761,0.749438833
37762,0.749438833
37763,0.749438833
37764,0.749438833
37765,0.749438833
37766,0.749438833
37767,0.749438833
37768,0.749438833
37769,0.749438833
37770,0.749438833
37771,0.749438833
37772,0.749438833
37773,0.749438833
37774,0.749438833
37775,0.749438833
37776,0.749438833
37777,0.749438833
37778,0.749438833
37779,0.749438833
37780,0.749438833
37781,0.749438833
37782,0.749438833
37783,0.749438833
37784,0.749438833
37785,0.749438833
37786,0.749438833
37787,0.749438833
37788,0.749438833
37789,0.749438833
37790,0.749438833
37791,0.749438833
37792,0.749438833
37793,0.749438833
37794,0.749438833
37795,0.749438833
37796,0.749438833
37797,0.749438833
37798,0.749438833
37799,0.749438833
37800,0.749438833
37801,0.749438833
37802,0.749438833
37803,0.749438833
37804,0.749438833
37805,0.749438833
37806,0.749438833
37807,0.749438833
37808,0.749438833
37809,0.749438833
37810,0.749719416
37811,0.749719416
37812,0.749719416
37813,0.749719416
37814,0.749719416
37815,0.749719416
37816,0.749719416
37817,0.749719416
37818,0.749719416
37819,0.749719416
37820,0.749719416
37821,0.749719416
37822,0.749719416
37823,0.749719416
37824,0.749719416
37825,0.749719416
37826,0.749719416
37827,0.749719416
37828,0.749719416
37829,0.749719416
37830,0.75
37831,0.75
37832,0.75
37833,0.75
37834,0.75
37835,0.75
37836,0.75
37837,0.75
37838,0.75
37839,0.75
37840,0.75
37841,0.75
37842,0.75
37843,0.75
37844,0.75
37845,0.75
37846,0.75
37847,0.75
37848,0.75
37849,0.75
37850,0.75
37851,0.75
37852,0.75
37853,0.75
37854,0.75
37855,0.75
37856,0.75
37857,0.75
37858,0.75
37859,0.75
37860,0.75
37861,0.75
37862,0.75
37863,0.75
37864,0.75
37865,0.75
37866,0.75
37867,0.75
37868,0.75
37869,0.75
37870,0.75
